image_id,image_name,image_path,json_path,image_exists,json_exists,parse_success,inspection_type,material,width,height,status,classes,num_annotations,valid
14491541,RT_AL_04_14491541,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491541.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491541.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,2,True
14491544,RT_AL_04_14491544,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491544.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491544.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,2,True
14491596,RT_AL_04_14491596,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491596.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491596.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14491603,RT_AL_04_14491603,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491603.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491603.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14491618,RT_AL_04_14491618,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491618.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491618.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14491619,RT_AL_04_14491619,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491619.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491619.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14491626,RT_AL_04_14491626,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491626.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491626.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14491644,RT_AL_04_14491644,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491644.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491644.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,2,True
14491645,RT_AL_04_14491645,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491645.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491645.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14491687,RT_AL_04_14491687,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491687.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491687.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,2,True
14491726,RT_AL_04_14491726,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491726.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491726.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14491758,RT_AL_04_14491758,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491758.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491758.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14491809,RT_AL_04_14491809,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491809.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491809.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14491834,RT_AL_04_14491834,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491834.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491834.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,2,True
14491854,RT_AL_04_14491854,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491854.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491854.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,2,True
14491867,RT_AL_04_14491867,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491867.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491867.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,2,True
14491903,RT_AL_04_14491903,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491903.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491903.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14491906,RT_AL_04_14491906,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491906.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491906.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14491907,RT_AL_04_14491907,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491907.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491907.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,2,True
14491910,RT_AL_04_14491910,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491910.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491910.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14491913,RT_AL_04_14491913,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_04_14491913.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_04_14491913.json,True,True,True,RT,AL,1280,720,defect,lack of fusion,1,True
14488170,RT_AL_05_14488170,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14488170.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14488170.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14488639,RT_AL_05_14488639,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14488639.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14488639.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14488931,RT_AL_05_14488931,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14488931.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14488931.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14489809,RT_AL_05_14489809,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14489809.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14489809.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,4,True
14489815,RT_AL_05_14489815,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14489815.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14489815.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14489913,RT_AL_05_14489913,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14489913.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14489913.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14490949,RT_AL_05_14490949,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14490949.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14490949.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14491963,RT_AL_05_14491963,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14491963.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14491963.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14491964,RT_AL_05_14491964,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14491964.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14491964.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14491965,RT_AL_05_14491965,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14491965.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14491965.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,4,True
14491968,RT_AL_05_14491968,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14491968.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14491968.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14491979,RT_AL_05_14491979,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14491979.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14491979.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14491981,RT_AL_05_14491981,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14491981.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14491981.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14491986,RT_AL_05_14491986,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14491986.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14491986.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14491992,RT_AL_05_14491992,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14491992.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14491992.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492002,RT_AL_05_14492002,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492002.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492002.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492008,RT_AL_05_14492008,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492008.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492008.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492028,RT_AL_05_14492028,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492028.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492028.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,4,True
14492092,RT_AL_05_14492092,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492092.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492092.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492104,RT_AL_05_14492104,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492104.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492104.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492106,RT_AL_05_14492106,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492106.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492106.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492118,RT_AL_05_14492118,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492118.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492118.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,4,True
14492130,RT_AL_05_14492130,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492130.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492130.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,5,True
14492133,RT_AL_05_14492133,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492133.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492133.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,4,True
14492141,RT_AL_05_14492141,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492141.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492141.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492160,RT_AL_05_14492160,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492160.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492160.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492165,RT_AL_05_14492165,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492165.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492165.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492170,RT_AL_05_14492170,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492170.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492170.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492178,RT_AL_05_14492178,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492178.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492178.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,4,True
14492184,RT_AL_05_14492184,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492184.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492184.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492191,RT_AL_05_14492191,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492191.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492191.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492199,RT_AL_05_14492199,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492199.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492199.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492206,RT_AL_05_14492206,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492206.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492206.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492209,RT_AL_05_14492209,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492209.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492209.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492223,RT_AL_05_14492223,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492223.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492223.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,5,True
14492250,RT_AL_05_14492250,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492250.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492250.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492254,RT_AL_05_14492254,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492254.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492254.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492255,RT_AL_05_14492255,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492255.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492255.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492256,RT_AL_05_14492256,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492256.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492256.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492260,RT_AL_05_14492260,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492260.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492260.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492267,RT_AL_05_14492267,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492267.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492267.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492277,RT_AL_05_14492277,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492277.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492277.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492280,RT_AL_05_14492280,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492280.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492280.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492285,RT_AL_05_14492285,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492285.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492285.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492310,RT_AL_05_14492310,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492310.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492310.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492353,RT_AL_05_14492353,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492353.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492353.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492380,RT_AL_05_14492380,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492380.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492380.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492383,RT_AL_05_14492383,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492383.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492383.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492388,RT_AL_05_14492388,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492388.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492388.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492389,RT_AL_05_14492389,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492389.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492389.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492395,RT_AL_05_14492395,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492395.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492395.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492419,RT_AL_05_14492419,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492419.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492419.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492425,RT_AL_05_14492425,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492425.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492425.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,4,True
14492428,RT_AL_05_14492428,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492428.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492428.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492472,RT_AL_05_14492472,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492472.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492472.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,4,True
14492493,RT_AL_05_14492493,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492493.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492493.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,5,True
14492527,RT_AL_05_14492527,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492527.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492527.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492547,RT_AL_05_14492547,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492547.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492547.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492553,RT_AL_05_14492553,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492553.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492553.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492576,RT_AL_05_14492576,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492576.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492576.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492603,RT_AL_05_14492603,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492603.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492603.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492608,RT_AL_05_14492608,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492608.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492608.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492632,RT_AL_05_14492632,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492632.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492632.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492647,RT_AL_05_14492647,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492647.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492647.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492668,RT_AL_05_14492668,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492668.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492668.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492681,RT_AL_05_14492681,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492681.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492681.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492700,RT_AL_05_14492700,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492700.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492700.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492706,RT_AL_05_14492706,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492706.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492706.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492741,RT_AL_05_14492741,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492741.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492741.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,3,True
14492745,RT_AL_05_14492745,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492745.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492745.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492752,RT_AL_05_14492752,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492752.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492752.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492773,RT_AL_05_14492773,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492773.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492773.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492794,RT_AL_05_14492794,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492794.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492794.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
14492806,RT_AL_05_14492806,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492806.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492806.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,2,True
14492843,RT_AL_05_14492843,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_05_14492843.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_05_14492843.json,True,True,True,RT,AL,1280,720,defect,slag inclusion,1,True
